2018-02-14 13:44:49 WARN  BasicResourcePool:220 - Bad pool size config, start 3 < min 6. Using 6 as start.
2018-02-14 14:10:01 INFO  DefaultTestContextBootstrapper:260 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-02-14 14:10:01 INFO  DefaultTestContextBootstrapper:187 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@4fe3c938, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@5383967b, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@2ac273d3, org.springframework.test.context.support.DirtiesContextTestExecutionListener@71423665, org.springframework.test.context.transaction.TransactionalTestExecutionListener@20398b7c, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@6fc6f14e]
2018-02-14 14:10:01 INFO  XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [appContext.xml]
2018-02-14 14:10:02 INFO  GenericApplicationContext:583 - Refreshing org.springframework.context.support.GenericApplicationContext@64729b1e: startup date [Wed Feb 14 14:10:02 SGT 2018]; root of context hierarchy
2018-02-14 14:10:02 INFO  AutowiredAnnotationBeanPostProcessor:155 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-02-14 14:10:02 INFO  MLog:212 - MLog clients using slf4j logging.
2018-02-14 14:10:02 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2018-02-14 14:10:03 INFO  LocalContainerEntityManagerFactoryBean:349 - Building JPA container EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 14:10:03 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: VendorManagementPersistentUnit
	...]
2018-02-14 14:10:03 INFO  Version:37 - HHH000412: Hibernate Core {5.1.3.Final}
2018-02-14 14:10:03 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-02-14 14:10:03 INFO  Environment:317 - HHH000021: Bytecode provider name : javassist
2018-02-14 14:10:03 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-02-14 14:10:03 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 2xg0jt9t14ronry1p22rc0|23c30a20, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 2xg0jt9t14ronry1p22rc0|23c30a20, idleConnectionTestPeriod -> 60, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/vendormanagement, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 10, maxIdleTime -> 180, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 25, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 6, numHelperThreads -> 3, preferredTestQuery -> SELECT 1, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> true, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2018-02-14 14:10:03 WARN  BasicResourcePool:220 - Bad pool size config, start 3 < min 6. Using 6 as start.
2018-02-14 14:10:04 INFO  Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2018-02-14 14:10:04 INFO  Version:30 - HV000001: Hibernate Validator 5.4.0.Final
2018-02-14 14:10:04 INFO  Version:26 - HSEARCH000034: Hibernate Search 5.6.0.Final
2018-02-14 14:10:07 INFO  QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
2018-02-14 14:10:07 INFO  LocalContainerEntityManagerFactoryBean:379 - Initialized JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 14:10:08 INFO  TransactionContext:101 - Began transaction (1) for test context [DefaultTestContext@684e8c9d testClass = TestRegistration, testInstance = com.beta.TestRegistration@6ecc02bb, testMethod = fullVendorApplication@TestRegistration, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@5e13f156 testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]; transaction manager [org.springframework.orm.jpa.JpaTransactionManager@1b90fee4]; rollback [true]
2018-02-14 14:10:08 INFO  TransactionContext:136 - Rolled back transaction for test context [DefaultTestContext@684e8c9d testClass = TestRegistration, testInstance = com.beta.TestRegistration@6ecc02bb, testMethod = fullVendorApplication@TestRegistration, testException = com.beta.exception.VendorMgmtException: MANDATORY FIELDS ARE NOT ALL FILLED UP, mergedContextConfiguration = [MergedContextConfiguration@5e13f156 testClass = TestRegistration, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]].
2018-02-14 14:10:08 INFO  GenericApplicationContext:984 - Closing org.springframework.context.support.GenericApplicationContext@64729b1e: startup date [Wed Feb 14 14:10:02 SGT 2018]; root of context hierarchy
2018-02-14 14:10:08 INFO  LocalContainerEntityManagerFactoryBean:548 - Closing JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 14:12:17 INFO  DefaultTestContextBootstrapper:260 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-02-14 14:12:17 INFO  DefaultTestContextBootstrapper:187 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@5ce81285, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@78c03f1f, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@5ec0a365, org.springframework.test.context.support.DirtiesContextTestExecutionListener@4fe3c938, org.springframework.test.context.transaction.TransactionalTestExecutionListener@5383967b, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@2ac273d3]
2018-02-14 14:12:17 INFO  XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [appContext.xml]
2018-02-14 14:12:17 INFO  GenericApplicationContext:583 - Refreshing org.springframework.context.support.GenericApplicationContext@23faf8f2: startup date [Wed Feb 14 14:12:17 SGT 2018]; root of context hierarchy
2018-02-14 14:12:18 INFO  AutowiredAnnotationBeanPostProcessor:155 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-02-14 14:12:18 INFO  MLog:212 - MLog clients using slf4j logging.
2018-02-14 14:12:18 INFO  C3P0Registry:212 - Initializing c3p0-0.9.5.2 [built 08-December-2015 22:06:04 -0800; debug? true; trace: 10]
2018-02-14 14:12:18 INFO  LocalContainerEntityManagerFactoryBean:349 - Building JPA container EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 14:12:18 INFO  LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: VendorManagementPersistentUnit
	...]
2018-02-14 14:12:18 INFO  Version:37 - HHH000412: Hibernate Core {5.1.3.Final}
2018-02-14 14:12:18 INFO  Environment:213 - HHH000206: hibernate.properties not found
2018-02-14 14:12:18 INFO  Environment:317 - HHH000021: Bytecode provider name : javassist
2018-02-14 14:12:18 INFO  Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-02-14 14:12:19 INFO  AbstractPoolBackedDataSource:212 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 5000, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, contextClassLoaderSource -> caller, dataSourceName -> 2xg0jt9t14rrkfg1xqe7c0|36916eb0, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> com.mysql.jdbc.Driver, extensions -> {}, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, forceSynchronousCheckins -> false, forceUseNamedDriverClass -> false, identityToken -> 2xg0jt9t14rrkfg1xqe7c0|36916eb0, idleConnectionTestPeriod -> 60, initialPoolSize -> 3, jdbcUrl -> jdbc:mysql://localhost:3306/vendormanagement, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 10, maxIdleTime -> 180, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 25, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 6, numHelperThreads -> 3, preferredTestQuery -> SELECT 1, privilegeSpawnedThreads -> false, properties -> {user=******, password=******}, propertyCycle -> 0, statementCacheNumDeferredCloseThreads -> 0, testConnectionOnCheckin -> true, testConnectionOnCheckout -> true, unreturnedConnectionTimeout -> 0, userOverrides -> {}, usesTraditionalReflectiveProxies -> false ]
2018-02-14 14:12:19 WARN  BasicResourcePool:220 - Bad pool size config, start 3 < min 6. Using 6 as start.
2018-02-14 14:12:19 INFO  Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2018-02-14 14:12:20 INFO  Version:30 - HV000001: Hibernate Validator 5.4.0.Final
2018-02-14 14:12:20 INFO  Version:26 - HSEARCH000034: Hibernate Search 5.6.0.Final
2018-02-14 14:12:22 INFO  QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
2018-02-14 14:12:23 INFO  LocalContainerEntityManagerFactoryBean:379 - Initialized JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 14:12:23 INFO  TransactionContext:101 - Began transaction (1) for test context [DefaultTestContext@3d88e6b9 testClass = JPAApplicationServiceTest, testInstance = com.beta.JPAApplicationServiceTest@22bf9122, testMethod = testAddApplication@JPAApplicationServiceTest, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@66813e6e testClass = JPAApplicationServiceTest, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]]; transaction manager [org.springframework.orm.jpa.JpaTransactionManager@67eec8e1]; rollback [true]
2018-02-14 14:12:24 INFO  TransactionContext:136 - Rolled back transaction for test context [DefaultTestContext@3d88e6b9 testClass = JPAApplicationServiceTest, testInstance = com.beta.JPAApplicationServiceTest@22bf9122, testMethod = testAddApplication@JPAApplicationServiceTest, testException = [null], mergedContextConfiguration = [MergedContextConfiguration@66813e6e testClass = JPAApplicationServiceTest, locations = '{classpath:appContext.xml}', classes = '{}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{}', contextCustomizers = set[[empty]], contextLoader = 'org.springframework.test.context.support.DelegatingSmartContextLoader', parent = [null]]].
2018-02-14 14:12:24 INFO  GenericApplicationContext:984 - Closing org.springframework.context.support.GenericApplicationContext@23faf8f2: startup date [Wed Feb 14 14:12:17 SGT 2018]; root of context hierarchy
2018-02-14 14:12:24 INFO  LocalContainerEntityManagerFactoryBean:548 - Closing JPA EntityManagerFactory for persistence unit 'VendorManagementPersistentUnit'
2018-02-14 14:13:17 INFO  DefaultTestContextBootstrapper:260 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-02-14 14:13:17 INFO  DefaultTestContextBootstrapper:187 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@5383967b, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@2ac273d3, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@71423665, org.springframework.test.context.support.DirtiesContextTestExecutionListener@20398b7c, org.springframework.test.context.transaction.TransactionalTestExecutionListener@6fc6f14e, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@56235b8e]
2018-02-14 14:13:17 INFO  XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [appContext.xml]
2018-02-14 14:13:18 INFO  GenericApplicationContext:583 - Refreshing org.springframework.context.support.GenericApplicationContext@10bbd20a: startup date [Wed Feb 14 14:13:18 SGT 2018]; root of context hierarchy
2018-02-14 14:13:18 INFO  AutowiredAnnotationBeanPostProcessor:155 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-02-14 14:13:18 INFO  MLog:212 - MLog clients using slf4j logging.
